CODGEO;NB_A101;NB_A104;NB_A105;NB_A108;NB_A109;NB_A120;NB_A121;NB_A122;NB_A124;NB_A125;NB_A126;NB_A128;NB_A129;NB_A130;NB_A131;NB_A132;NB_A203;NB_A205;NB_A206;NB_A207;NB_A208;NB_A301;NB_A302;NB_A303;NB_A304;NB_A401;NB_A402;NB_A403;NB_A404;NB_A405;NB_A406;NB_A501;NB_A502;NB_A503;NB_A504;NB_A505;NB_A506;NB_A507
57613;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57614;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;2;0;1;2;0;0;2;1;0;0
57615;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;2;0;0;0;6;3;2;1;2;0;2;0;0;2;0;0;0
57616;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;0;1;0;0;1;0;0;0;4;1;0;6;2;3;7;2;2;20;5;1;4
57617;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
57618;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;0;0;2;0;0;0
57619;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57620;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;3;1;0;2;3;6;4;8;3;4;10;1;4;14;6;2;6
57621;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57622;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;3;1;0;0;3;8;1;4;1;0;3;0;0;3;3;0;1
57623;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;3;2;1;0;0;0;0;0;3;0;0;0
57624;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;1
57625;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
57626;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;2;0;1;0;0;1;0;0;0
57627;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0
57628;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;4;1;0;0;16;1;0;2;10;9;3;6;10;0;6;1;0;9;4;1;3
57629;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;6;0;0;0;1;1;1;2;1;0;2;0;0;2;0;0;1
57630;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;1;7;5;1;2;0;27;5;1;9;15;10;13;18;15;4;23;3;10;56;15;1;9
57631;1;1;0;0;1;0;2;1;0;0;0;0;1;1;1;0;12;4;1;4;0;39;7;2;7;42;29;16;24;18;6;41;4;18;86;17;2;26
57633;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0
57634;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;3;2;3;2;1;1;0;0;2;3;0;0
57635;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;4;1;0;0;0;0;0;0;0;0;0
57636;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
57637;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57638;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;3;1;0;0;0;3;0;5;4;0;3;0;0;0;1;0;3
57639;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
57640;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0
57641;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0
57642;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;5;1;0;0;0;2;4;2;1;0;1;0;0;3;6;1;2
57643;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
57644;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;0;0;0;3;4;1;1;1;0;3;0;0;2;3;0;2
57645;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;0;0;0;1;0;4;4;2;1;5;0;0;18;0;1;1
57647;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;3;0;0;0;1;4;1;6;3;0;6;1;0;4;0;0;4
57648;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;1;1;0;1;0;0;0;0;0;1
57649;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
57650;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;4;0;1;0;0;1;0;0;1;1;1;1;0;2;0;5;0;0;6;1;0;2
57651;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0
57652;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0
57653;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57654;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;2;2;0;1;0;0;0;2;0;2
57655;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3;0;0;0;4;4;4;3;4;0;2;0;0;1;2;0;1
57656;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0
57657;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57658;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;2;0;1;2;0;0;0;0;0;0
57659;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;4;0;0;0;2;1;3;5;1;2;4;0;1;6;1;0;7
57660;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;1;2;0;0;16;1;1;2;7;12;6;7;7;0;20;0;2;20;3;1;19
57661;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
57662;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
57663;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;15;1;1;1;10;11;5;5;12;2;14;0;2;17;5;0;5
57664;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
57665;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;2;0;0;1;0;0;1;0;0;0
57666;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;1;1;0;0;15;2;1;0;1;4;1;5;4;2;10;0;1;21;3;2;4
57667;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;3;0;2;1;0;0;1;0;0;2;0;0;1
57668;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;3;2;3;1;0;0;2;0;0;0;0;0;1
57669;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;3;0;1;1;6;6;2;0;3;0;2;0;0;0;1;0;4
57670;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
57671;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57672;1;0;0;1;1;0;2;1;0;0;0;0;1;1;1;0;16;4;2;2;0;56;4;7;7;14;22;21;28;24;6;74;10;10;174;47;8;38
57673;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57674;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1
57675;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57676;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57677;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;1;3;2;1;0;0;2;0;0;1
57678;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5;0;0;0;0;2;0;1;0;2;6;0;0;2;0;0;2
57679;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1;0;0;0;0;0;1
57680;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;4;0;1;1;1;0;1;3;0;0;2;0;0;2;2;0;0
57681;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
57683;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;1;0;0;10;1;1;2;16;6;4;7;11;1;14;0;0;13;0;0;3
57684;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57685;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57686;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
57687;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
57689;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
57690;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;2;0;0;0;6;8;4;3;1;2;4;1;0;2;0;0;2
57691;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57692;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
57693;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;1;1;0;0
57694;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
57695;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0
57696;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;2;0;1;0;0;0;1;0;3
57697;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0
57698;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
57700;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;3;0;0;0
57701;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;1;1;1;0;0;1;0;0;2
57702;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
57703;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
57704;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1
57705;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
57706;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
57707;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;0;0;2;2;3;2;2;0;0;0;0;2;0;0;0
57708;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;2;0;0;1;1;3;2;3;3;0;5;1;0;3;0;0;2
57709;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
57711;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0
57712;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;4;0;1;1;0;0;2;1;0;3;0;0;0
57713;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;1;0;0;0
57714;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0
57715;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;0;0;2;0;1;1;0;0
57716;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5;0;0;0;0;2;0;1;3;0;1;0;0;4;0;0;1
57717;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0
57718;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
57719;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
57720;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;4;1;0;0
57721;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57723;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
57724;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;2;5;1;3;0;2;1;0;0;1;1;1;4
57725;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;2;3;0;1;1;0;1;0;0;0;0;0;0
57726;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;2;1;0;0;0;0;0;0;1;0;0
57727;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
57728;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
57730;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;1;1;0;0;0;0;0;0;0;0
57731;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;2;0;0;0;0;1;0;1;0;0;2;0;0;6;1;0;2
57732;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;3;0;0;0;1;2;0;1;0;0;2;0;0;4;0;0;0
57733;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;2;0;0;4;0;0;1
57734;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;1;0
57736;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;1;0;0;0;0;0;0;0
57737;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57738;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
57739;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;2;0;0;2;0;0;0;0;0;0
57740;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;1
57741;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0
57742;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;2;0;0;0;1;3;2;2;0;1;1;0;0;1;0;0;0
57743;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57745;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2;0;1;0;1;1;3;0;0;1;0;0;0
57746;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3;0;0;0;4;2;4;1;1;1;2;0;0;0;0;0;1
57747;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
57748;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;2;0;0;0;0;1;0;0;0
57749;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57750;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0
57751;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2;2;2;0;0;33;6;9;3;17;32;14;21;18;2;15;0;2;33;6;1;13
57752;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;9;1;0;0;2;2;4;2;4;1;6;0;0;4;1;0;7
57753;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57754;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
57755;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
57756;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0
57757;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;6;3;1;0;1;23;3;1;2;16;10;12;14;8;2;29;6;2;30;12;2;16
57759;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57760;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;0;0
57761;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57762;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;0;0;0;0;0;0;0;2
57763;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
57764;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3;0;0;0;1;0;0;0;1;0;2;0;0;1;0;0;0
57765;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;0;1;0;1;2;1;3;0;0;0;0;0;0;0;1
57767;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;2;0;1;0;3;0;0;1;2;0;0
58001;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
58002;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3;0;0;0;2;0;1;3;1;0;0;0;0;0;0;0;0
58003;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;3;3;2;0;1;0;0;0;0;0;0;0;0
58004;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;1;0;0;1;2;0;2;0;0;0
58005;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58006;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0
58007;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
58008;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
58009;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58010;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;2;1;4;5;0;0;0;0;0;3;0;0;0
58011;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
58012;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2;0;0;0;0;0;3;0;1
58013;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58014;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58015;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
58016;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
58017;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0
58018;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58019;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
58020;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0
58021;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
58023;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;0;1;0;1;0;0;1;0;0;0
58024;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0
58025;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
58026;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
58027;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58028;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
58029;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58030;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;0;1;0;1;0;0;1;0;0;0
58031;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1
