CODGEO;Physiologique;Sécurité;Appartenance;Estime;Actualisation de soi;Cognitif
52085;0;0;0;0;0;0
52087;0;0;0;0;0;0
52088;0;0;0;0;0;0
52089;0;0;0;0;0;0
52090;0;0;0;0;0;0
52091;0;0;0;0;0;0
52092;0;0;0;0;0;0
52093;0;0;0;5;0;0
52094;0;0;0;0;0;0
52095;0;0;0;0;0;0
52097;0;0;0;0;0;0
52099;0;0;0;0;0;0
52101;0;0;0;0;0;0
52102;0;0;4;0;0;0
52103;0;0;0;0;0;0
52104;0;0;4;0;0;0
52105;0;0;0;0;0;0
52106;0;0;0;0;0;0
52107;0;0;0;0;0;0
52108;0;0;0;0;0;0
52109;0;0;0;0;0;0
52110;0;0;0;0;0;0
52113;0;0;0;0;0;0
52114;0;67;0;0;0;35
52115;0;0;0;0;0;0
52116;0;0;0;0;0;0
52118;0;0;0;0;0;0
52119;0;0;0;0;0;0
52120;0;0;0;0;0;0
52121;162;268;8;170;69;385
52122;0;0;0;0;0;0
52123;54;0;4;0;0;0
52124;0;0;4;0;0;0
52125;0;0;0;0;0;0
52126;0;0;0;0;0;0
52127;0;0;4;0;0;0
52128;0;0;0;0;0;0
52129;0;0;0;0;0;0
52130;0;0;0;0;0;0
52131;0;0;4;0;0;0
52132;0;0;8;0;0;0
52133;0;0;0;0;0;0
52134;0;0;0;0;0;0
52135;0;0;0;0;0;0
52136;0;0;4;0;0;0
52137;0;0;0;0;0;0
52138;0;0;0;0;0;0
52140;0;0;0;0;0;35
52141;0;0;4;0;0;0
52142;0;0;0;0;0;0
52145;0;0;0;0;0;0
52146;0;0;4;0;0;0
52147;0;0;0;0;0;0
52149;0;0;0;0;0;0
52151;0;0;0;0;0;0
52155;0;0;0;0;0;0
52156;0;0;0;0;0;0
52157;0;0;0;0;0;0
52158;0;0;0;0;0;0
52159;0;0;0;0;0;0
52160;0;0;0;0;0;0
52161;0;0;4;0;0;0
52162;0;0;0;0;0;0
52163;0;0;4;0;0;0
52164;0;0;0;0;0;0
52165;0;0;0;0;0;0
52167;0;0;0;0;0;0
52168;0;0;0;0;0;0
52169;0;0;4;0;0;0
52170;0;0;0;0;0;0
52171;0;0;4;0;0;0
52172;0;0;0;0;0;0
52173;0;0;0;0;0;0
52174;0;0;4;0;0;0
52175;0;0;0;0;0;0
52177;54;67;0;0;0;0
52178;0;0;0;0;0;0
52179;0;0;0;0;0;0
52181;0;0;0;0;0;0
52182;0;0;4;0;23;0
52183;0;0;0;0;0;0
52184;0;0;0;0;0;0
52185;0;0;0;0;0;0
52187;0;0;0;0;0;0
52189;0;0;4;0;0;0
52190;0;0;4;0;0;0
52193;0;0;4;0;0;0
52194;0;0;0;0;0;0
52195;0;0;0;0;0;0
52196;0;0;0;0;0;0
52197;0;67;4;0;0;0
52198;0;0;0;0;0;0
52199;0;0;4;0;0;0
52200;0;0;4;0;0;0
52201;0;0;0;0;0;0
52203;0;0;0;0;0;0
52204;0;0;0;0;0;0
52205;0;0;0;0;0;0
52206;0;0;0;0;0;0
52207;0;0;0;0;0;0
52208;0;0;0;0;0;0
52211;54;67;4;0;0;35
52212;0;0;0;0;0;0
52213;0;0;0;0;0;0
52214;0;0;0;0;0;0
52216;0;0;0;0;0;0
52217;0;0;0;0;0;0
52218;0;0;0;0;0;0
52219;0;0;4;0;0;0
52220;0;0;0;0;0;0
52221;0;0;4;0;0;0
52222;0;0;0;0;0;0
52223;0;0;0;0;0;0
52227;0;0;0;0;0;0
52228;0;0;0;0;0;0
52229;0;0;0;0;0;0
52230;0;0;0;0;0;0
52231;0;0;0;0;0;0
52232;0;0;0;0;0;0
52233;0;0;4;0;0;0
52234;0;0;0;0;0;0
52235;0;0;0;0;0;0
52237;0;0;0;0;0;0
52240;0;0;0;0;0;0
52242;0;0;8;0;0;0
52243;0;0;4;0;0;0
52244;0;0;0;0;0;0
52245;0;0;0;0;0;0
52246;0;0;0;0;0;0
52247;0;0;0;0;0;0
52248;0;0;0;0;0;0
52249;54;0;0;0;0;0
52250;54;67;4;20;0;70
52251;0;0;4;0;0;0
52253;0;0;0;0;0;0
52254;0;0;0;0;0;0
52256;0;0;0;0;0;0
52257;0;0;4;0;0;0
52258;0;0;0;0;0;0
52260;0;0;0;0;0;0
52264;0;0;0;0;0;0
52265;0;0;0;0;0;0
52266;0;0;0;0;0;0
52267;0;0;0;0;0;0
52269;54;134;4;55;23;140
52271;0;0;4;0;0;0
52272;0;0;0;0;0;0
52273;0;0;0;0;0;0
52274;0;0;0;0;0;0
52275;0;0;0;0;0;0
52276;0;0;0;0;0;0
52277;0;0;0;0;0;0
52278;0;0;0;0;0;0
52280;0;0;0;0;0;0
52282;0;0;4;0;0;0
52284;0;0;0;0;0;0
52285;0;0;0;0;0;0
52286;0;0;0;0;0;0
52287;0;0;0;0;0;0
52288;0;0;0;0;0;0
52289;0;0;0;0;0;0
52290;0;0;0;0;0;0
52291;0;0;0;0;0;0
52292;54;67;0;0;0;0
52294;0;0;4;0;0;0
52295;0;0;0;0;0;0
52297;0;0;0;0;0;0
52298;0;0;0;0;0;0
52300;0;0;0;0;0;0
52301;0;0;0;0;0;0
52302;0;0;0;0;0;0
52303;0;0;4;0;0;0
52304;0;0;0;0;0;0
52305;0;0;0;0;0;0
52306;0;0;4;0;0;0
52307;0;0;0;0;0;0
52308;0;67;4;0;0;0
52310;0;0;0;0;0;0
52311;0;0;0;0;0;0
52312;0;0;0;0;0;0
52313;0;0;0;0;0;0
52315;0;0;0;0;0;0
52316;0;0;0;0;0;0
52318;0;0;0;0;0;0
52319;0;0;0;0;0;0
52320;0;0;0;0;0;0
52321;0;0;0;0;0;0
52322;0;0;0;0;0;0
52325;0;0;4;0;0;0
52326;0;0;0;0;0;0
52327;0;0;4;0;0;0
52328;0;0;0;0;0;0
52330;0;0;0;0;0;0
52331;54;67;4;5;23;70
52332;54;67;8;0;0;35
52335;0;0;0;0;0;0
52336;0;0;0;0;0;0
52337;0;0;0;0;0;0
52341;0;0;0;0;0;0
52342;0;0;0;0;0;0
52344;0;0;0;0;0;0
52346;0;0;0;0;0;0
52347;0;0;0;0;0;0
52348;0;0;0;0;0;0
52349;0;0;0;0;0;0
52350;0;0;4;0;0;0
52352;0;0;0;0;0;0
52353;108;134;0;10;23;35
52354;0;0;0;0;0;0
52355;0;0;4;0;0;0
52356;0;0;4;0;0;0
52357;0;0;0;0;0;0
52358;0;0;0;0;0;0
52359;0;0;0;0;0;0
52360;0;0;0;0;0;0
52362;0;0;0;0;0;0
52363;0;0;0;0;0;0
52364;0;0;0;0;0;0
52365;0;0;4;0;0;0
52366;0;0;0;0;0;0
52367;0;0;0;0;0;0
52369;0;0;0;0;0;0
52370;0;0;0;0;0;0
52371;0;0;0;0;0;0
52372;0;0;0;0;0;0
52373;0;0;0;0;0;0
52374;0;0;0;0;0;0
52375;0;0;0;0;0;0
52376;0;0;0;0;0;0
52377;0;0;0;0;0;0
52378;0;0;0;0;0;0
52380;0;0;8;0;23;0
52383;0;0;0;0;0;0
52384;0;0;0;0;0;0
52385;0;0;0;0;0;0
52386;0;0;4;0;0;0
52388;0;0;0;0;0;0
52390;0;0;0;0;0;0
52391;0;0;0;0;0;0
52392;0;0;0;0;0;0
52393;0;0;0;0;0;0
52394;0;0;0;0;0;0
52395;0;0;0;0;0;0
52396;0;0;0;0;0;0
52397;0;0;0;0;0;0
52398;0;67;4;0;0;0
52399;0;0;0;0;0;0
52400;0;0;0;0;0;0
52401;0;0;4;0;0;0
52403;0;0;0;0;0;0
52405;0;0;0;0;0;0
52406;0;0;4;0;0;0
52407;0;0;0;0;0;0
52411;54;0;0;0;0;0
52413;0;0;0;0;0;0
52414;0;0;0;0;0;0
52415;0;0;0;0;0;0
52416;0;0;0;0;0;0
52419;0;0;0;0;0;0
52420;0;0;0;0;0;0
52421;0;67;0;0;0;0
52422;0;0;4;0;0;0
52423;0;0;0;0;0;0
52424;0;0;0;0;0;0
52425;0;0;0;0;0;0
52426;0;0;4;0;0;0
52428;0;0;0;0;0;0
52429;0;0;0;0;0;0
52431;0;0;0;0;0;0
52432;54;0;4;0;0;0
52433;0;0;4;0;0;0
52436;0;0;0;0;0;0
52437;0;0;0;0;0;0
52438;0;0;4;0;0;0
52439;0;0;0;0;0;0
52440;0;0;4;0;0;0
52442;0;0;0;0;0;0
52443;0;0;0;0;0;0
52444;0;0;0;0;0;0
52445;0;0;0;0;0;0
52446;0;0;0;0;0;0
52447;0;0;0;0;0;0
52448;162;335;8;185;69;210
52449;0;0;0;30;23;0
52450;0;0;0;0;0;0
52452;0;0;4;0;0;0
52453;0;0;0;0;0;0
52455;0;0;4;0;0;0
52456;0;0;0;0;0;0
52457;0;0;0;0;0;0
52459;0;0;0;0;0;0
52461;0;0;0;0;0;0
52463;0;0;0;0;0;0
52464;0;0;0;0;0;0
52465;0;0;4;0;0;0
52467;0;0;0;0;0;0
52468;0;0;0;0;0;0
52469;0;0;4;0;0;0
52470;0;0;0;0;0;0
52472;0;0;0;0;0;0
52473;0;0;0;0;0;0
52474;0;0;0;0;0;0
52475;0;0;0;0;0;0
52476;0;0;0;0;0;0
52479;54;67;4;0;0;0
52480;54;0;0;0;0;0
52482;0;0;4;0;0;0
52483;0;0;0;0;0;0
52484;0;0;4;0;0;0
52486;0;0;0;0;0;0
52487;0;0;0;0;0;0
52488;0;0;4;0;0;0
52489;0;0;0;0;0;0
52490;0;0;4;0;0;0
52491;0;0;0;0;0;0
52492;0;0;4;0;0;0
52493;0;0;0;0;0;0
52494;0;0;0;0;0;0
52495;0;0;0;0;0;0
52497;0;0;0;0;0;0
52499;0;0;0;0;0;0
52500;0;0;4;0;0;0
52502;0;0;0;0;0;0
52503;0;0;0;0;0;0
52504;0;0;4;0;0;0
52505;0;0;0;0;0;0
52506;0;0;4;0;0;0
52507;0;0;0;0;0;0
52510;0;0;0;0;0;0
52511;0;0;0;0;0;0
52512;0;0;4;0;0;0
52513;0;0;0;0;0;0
52514;0;0;0;0;0;0
52515;0;0;0;0;0;0
52516;0;0;0;0;0;0
52517;0;0;0;0;0;0
52518;0;0;0;0;0;0
52519;0;0;4;0;0;0
52520;0;0;4;0;0;0
52522;0;0;0;0;0;0
52523;0;0;0;0;0;0
52524;0;0;0;0;0;0
52525;0;0;0;0;0;0
52526;0;0;0;0;0;0
52528;0;0;0;0;0;0
52529;0;0;4;0;0;0
52534;0;0;0;0;0;0
52535;54;0;0;0;0;0
52536;0;0;0;0;0;0
52538;0;0;4;0;0;0
52539;0;0;0;0;0;0
52540;0;0;0;0;0;0
52541;0;0;0;0;0;0
52542;0;0;0;0;0;0
52543;0;0;0;0;0;0
52544;0;0;0;0;0;0
52545;0;0;4;0;0;0
52546;0;0;0;0;0;0
52547;0;0;4;0;0;0
52548;0;0;0;0;0;0
52549;0;0;0;0;0;0
52550;54;67;8;5;0;35
53001;0;0;4;0;0;0
53002;0;67;4;0;0;0
53003;0;67;12;10;0;0
53005;0;0;4;0;0;0
53007;0;0;8;0;0;35
53008;0;0;4;0;0;0
53009;0;0;4;0;0;0
53010;0;0;8;0;0;0
53011;0;0;4;0;0;0
53012;0;0;0;0;0;0
53013;0;0;4;0;0;0
53015;0;67;4;0;0;0
53016;0;67;0;0;0;0
53017;0;67;12;5;0;0
53018;0;67;4;0;0;0
53019;0;0;4;0;0;0
53021;0;0;8;0;0;0
53022;0;0;4;0;0;0
53023;0;0;0;0;0;0
53025;0;0;4;0;0;0
53026;0;0;0;0;0;0
53027;0;0;0;0;0;0
53028;0;0;0;0;0;0
53029;0;0;20;0;0;0
53030;0;0;4;0;0;0
53031;0;0;4;0;0;0
53033;0;0;0;0;0;0
53034;54;134;16;5;0;0
53035;0;0;4;0;0;0
53036;0;67;16;0;0;0
53037;0;0;8;0;0;0
53038;0;0;4;0;0;0
53039;0;67;4;0;0;0
53040;0;0;8;0;0;0
53041;0;0;0;0;0;0
53042;0;0;8;0;0;0
53043;0;0;8;0;0;0
53045;0;0;4;0;0;0
53046;0;0;4;0;0;35
53047;0;0;0;0;0;0
53048;0;67;8;0;0;0
53049;0;0;16;0;0;0
53051;0;0;0;0;0;0
53052;0;0;8;0;0;0
53053;0;0;4;0;0;0
53054;54;67;8;0;23;0
53055;0;67;4;0;0;0
53056;0;0;8;0;0;0
53057;0;0;4;0;0;0
53058;0;0;8;0;0;0
53059;0;0;0;0;0;0
53061;0;0;4;0;0;0
53062;108;134;32;155;46;35
53063;0;0;4;0;0;0
53064;0;67;0;0;0;0
53066;0;67;8;0;0;0
53067;0;0;4;0;0;0
53068;0;0;0;0;0;0
53069;0;0;4;0;0;0
53071;0;0;4;0;0;0
53072;0;0;0;0;0;0
53073;54;0;12;0;0;0
53074;0;0;4;0;0;0
53075;0;0;4;0;0;0
53076;0;0;4;0;0;0
53077;54;67;4;10;0;35
53078;0;0;4;0;0;0
53079;0;0;0;0;0;0
53080;0;0;0;0;0;0
53082;0;0;4;0;0;0
53083;0;0;4;0;0;0
53084;54;67;8;15;0;0
53085;0;0;4;0;0;0
53086;0;67;0;0;0;0
53087;0;0;4;0;0;0
53088;0;0;4;0;0;0
53089;0;0;4;0;0;0
53090;0;0;4;0;0;0
53091;0;0;4;0;0;0
53093;0;0;8;0;0;0
53094;0;67;0;0;0;0
53096;54;134;8;20;46;35
53097;54;201;16;40;23;35
53098;0;0;0;0;0;0
53099;0;0;4;0;0;0
53100;0;67;4;0;0;0
53101;0;0;4;0;0;0
53102;0;0;0;0;0;0
53103;0;0;4;10;0;0
53104;0;0;16;0;0;0
53105;0;0;4;0;0;0
53106;0;0;0;0;0;0
53107;0;67;4;10;0;35
53108;0;0;4;0;0;0
53109;0;0;4;0;0;0
53110;0;0;8;5;0;0
53111;0;0;0;0;0;0
53112;0;0;4;0;0;0
53113;0;0;0;0;0;0
53114;0;0;0;0;0;0
53115;0;0;0;0;0;0
53116;0;67;8;0;0;0
53117;0;0;4;0;0;0
53118;0;0;0;0;0;0
53119;54;67;20;5;0;35
53120;0;0;4;0;0;0
53121;0;67;8;0;0;0
53122;0;0;4;0;0;0
53123;0;67;8;0;0;0
53124;0;0;20;0;0;0
53125;0;67;4;0;0;0
53126;0;0;4;0;0;0
53127;0;134;4;5;0;0
53128;0;0;4;0;0;0
53129;0;0;4;0;0;0
53130;486;536;20;470;184;455
53131;0;0;4;0;0;0
53132;0;0;8;5;0;0
53133;0;0;4;0;0;0
53134;0;0;4;0;0;0
53135;0;0;16;5;0;0
53136;0;0;8;0;0;0
53137;0;0;12;0;0;0
53139;0;0;4;0;0;0
53140;54;0;20;5;0;0
53141;0;0;4;0;0;0
53142;0;0;4;0;0;0
53143;0;0;4;0;0;0
53144;0;0;4;0;0;0
53145;0;0;8;0;0;0
53146;0;67;4;0;0;0
53147;54;335;8;125;69;175
53148;0;0;0;0;0;0
53150;0;0;8;0;0;0
53151;0;67;4;0;0;0
53152;54;67;8;0;0;70
53153;0;0;8;0;0;0
53154;0;67;0;5;0;0
53155;0;67;16;0;0;0
53156;0;0;4;0;0;0
53157;0;0;8;0;0;0
53158;0;0;4;0;0;0
53160;0;0;0;0;0;0
53161;0;67;8;0;0;0
53162;0;0;8;0;0;0
53163;0;0;8;0;0;0
53164;0;0;4;0;0;0
53165;0;0;0;0;0;0
53168;0;0;4;0;0;0
53169;0;0;4;0;0;0
53170;0;67;4;0;0;0
53172;0;0;0;0;0;0
53173;0;0;4;0;0;0
53174;0;0;0;0;0;0
53175;0;0;4;0;0;0
53176;0;67;4;0;0;0
53177;0;0;4;0;0;0
53178;0;0;4;10;0;0
53179;0;0;0;0;0;0
53180;0;0;0;0;0;0
53181;0;67;4;0;0;35
53182;0;67;4;0;0;35
53184;0;0;0;0;0;0
53185;0;67;8;0;0;0
53186;0;67;8;0;0;0
53187;0;0;0;0;0;0
53188;0;134;4;0;23;0
53189;0;0;0;0;0;0
53190;0;0;4;0;0;0
53191;0;0;4;0;0;0
53192;0;0;4;0;0;0
53193;0;0;8;0;0;0
53195;0;0;12;0;0;0
53196;0;0;8;5;0;0
53197;54;67;4;0;0;0
53198;0;0;4;0;0;0
53199;0;0;4;0;0;0
53200;0;0;4;0;0;0
53201;108;67;16;80;161;35
53202;0;0;0;0;0;0
53203;0;0;4;0;0;0
53204;0;0;0;0;0;0
53206;0;0;4;0;0;0
53208;0;0;4;0;0;0
53209;0;0;4;0;0;0
53210;0;67;0;10;0;0
53211;0;67;8;0;0;0
53212;0;0;4;0;0;0
53213;0;0;0;0;0;0
53214;0;0;4;0;0;0
53216;0;67;4;0;0;0
53218;0;0;4;0;0;0
53219;0;0;8;0;0;0
53220;0;0;4;0;0;0
53221;0;0;4;0;0;0
53222;0;0;8;0;0;0
53223;0;0;4;0;0;0
53224;0;0;0;0;0;0
53225;0;0;4;0;0;0
53226;0;0;4;0;0;0
53228;0;0;12;0;0;0
53229;0;0;4;0;0;0
53230;0;0;4;0;0;0
53232;0;0;0;0;0;0
53233;0;0;4;0;0;0
53234;0;0;0;0;0;0
53235;0;0;0;0;0;0
53236;0;0;8;0;0;0
53237;0;0;4;0;0;0
53238;0;0;4;0;0;0
53240;0;0;4;0;0;0
53242;0;0;4;0;0;0
53243;0;67;4;0;0;0
53245;0;0;8;0;0;0
53246;0;67;8;0;0;0
53247;0;0;12;5;0;0
53248;0;0;0;0;0;0
53249;0;0;8;0;0;0
53250;0;0;4;0;0;0
53251;0;0;0;5;0;0
53253;0;67;4;0;0;0
53255;0;0;8;0;0;0
53256;0;0;4;0;0;0
53257;0;67;4;0;0;0
53258;0;0;12;0;0;0
53259;0;0;0;0;23;0
53260;0;0;8;0;0;0
53261;0;0;0;0;0;0
53262;0;67;12;0;0;0
53263;0;0;8;0;0;0
53264;0;0;4;0;0;0
53265;0;0;4;0;0;0
53266;0;0;8;0;0;0
53267;54;67;4;0;0;0
53269;0;0;0;0;0;0
53270;0;0;4;0;0;0
53271;54;67;8;15;23;0
53272;0;0;4;0;0;0
53273;0;0;8;5;0;0
53276;0;0;4;0;0;0
54001;0;0;0;0;0;0
54002;0;0;4;0;0;0
54003;0;0;0;0;0;0
54004;0;0;4;0;0;0
54005;0;0;0;0;0;0
54006;0;0;4;0;0;0
54007;0;0;0;5;0;0
54008;0;0;4;0;0;0
54009;0;0;0;0;0;0
54010;0;0;0;0;0;0
54011;0;0;0;0;0;0
54012;0;0;0;0;0;0
54013;0;0;0;0;0;0
54014;0;0;0;0;0;0
54015;0;0;0;0;23;0
54016;0;0;0;0;0;0
54017;0;0;4;0;0;0
54018;0;0;8;0;0;0
54019;0;0;0;0;0;0
54020;0;0;0;0;0;0
54021;0;0;0;0;0;0
54022;0;0;0;0;0;0
54023;0;0;0;0;0;0
54024;0;0;0;0;0;0
54025;54;0;0;0;0;0
54026;0;0;0;0;0;0
54027;54;0;4;0;0;0
54028;0;67;12;0;0;0
54029;54;67;0;5;0;0
54030;0;0;0;0;0;0
54031;0;0;4;0;23;0
54032;0;0;0;0;0;0
54033;0;0;0;0;0;0
54034;0;0;0;0;0;0
54035;0;0;0;0;0;0
54036;0;0;4;0;0;0
54037;0;0;0;0;0;0
54038;0;0;4;0;0;0
54039;54;134;4;5;0;70
54040;54;134;4;5;0;35
54041;0;0;0;0;0;0
54042;0;0;0;0;0;0
54043;0;67;0;5;0;0
54044;0;0;0;0;0;0
54045;0;0;0;0;0;0
54046;0;0;0;0;0;0
54047;0;0;4;0;0;0
54048;0;0;0;0;0;0
54049;0;0;0;0;0;0
54050;0;0;4;0;0;0
54051;0;0;8;0;0;0
54052;0;0;0;0;0;0
54053;0;0;0;0;0;0
54054;54;67;4;10;0;0
54055;54;0;0;0;0;0
54056;0;0;0;0;0;0
54057;0;0;0;0;0;0
54058;0;0;0;0;0;0
54059;0;0;4;0;0;0
54060;0;0;4;0;0;35
54061;0;0;4;0;0;0
54062;54;0;0;0;0;0
54063;0;0;0;0;0;0
54064;0;0;4;0;0;0
54065;0;0;0;0;0;0
54066;0;0;0;0;0;0
54067;0;0;0;0;0;0
54068;0;0;0;0;0;0
54069;0;0;0;0;0;0
54070;0;0;0;0;0;0
54071;0;0;0;0;0;0
54072;0;0;4;0;0;0
54073;0;0;4;0;0;0
54074;0;0;0;0;0;0
54075;0;0;0;0;0;0
54076;108;67;4;0;0;35
54077;54;67;0;0;0;0
54078;0;0;0;0;0;0
54079;54;67;4;0;23;70
54080;0;0;4;0;0;35
54081;0;0;0;0;0;0
54082;0;0;0;0;0;0
54083;0;0;0;0;0;0
54084;0;0;4;0;0;0
54085;0;0;0;0;0;0
54086;0;0;0;0;0;0
54087;0;0;0;0;0;0
54088;0;0;0;0;0;0
54089;0;0;0;0;0;35
54090;54;67;4;15;23;0
54091;0;0;0;0;0;0
54092;0;0;0;0;0;0
54093;0;0;0;0;0;0
54094;0;0;4;0;0;0
54095;0;0;0;0;0;0
54096;0;0;0;0;0;0
54097;0;0;0;0;0;0
54098;0;0;0;0;0;0
54099;54;201;20;40;46;70
54100;0;0;4;0;0;0
54101;0;0;0;0;0;0
54102;0;0;0;0;0;0
54103;0;0;4;0;0;0
54104;0;0;0;0;0;0
54105;54;0;4;0;0;0
54106;0;0;0;0;0;0
54107;0;0;0;0;0;0
54108;0;0;0;0;0;0
54109;54;0;4;0;0;0
54110;0;0;0;0;0;0
54111;54;0;4;0;0;0
54112;0;0;4;5;0;0
54113;54;0;4;0;0;0
54114;0;0;4;0;0;0
54115;108;67;4;0;0;0
54116;0;0;4;5;0;0
54117;0;0;0;0;0;0
54118;0;0;0;0;0;0
54119;0;0;0;0;0;0
54120;0;0;0;0;0;0
54121;0;0;0;0;0;0
54122;0;0;4;0;0;0
54123;0;0;0;0;0;0
54124;0;0;0;0;0;0
54125;0;0;4;0;0;0
54126;0;0;4;0;0;0
54127;0;0;4;0;0;0
54128;0;0;0;0;0;0
54129;0;67;8;0;0;0
54130;0;0;0;0;0;0
54131;0;0;4;0;0;0
54132;0;0;0;0;0;0
54133;0;0;0;0;0;0
54134;0;0;0;0;0;0
54135;0;67;4;0;0;0
54136;0;0;20;20;0;35
54137;0;0;0;0;0;0
54138;0;0;0;0;0;0
54139;0;0;0;0;0;0
54140;0;0;0;0;0;0
54141;0;0;4;0;0;0
54142;0;0;0;0;0;0
54143;0;0;4;0;0;0
54144;0;0;4;0;0;0
54145;0;0;8;0;0;0
54146;0;0;0;0;0;0
54147;0;0;0;0;0;0
54148;0;0;4;0;0;0
54149;0;0;4;0;0;0
54150;54;0;0;0;0;35
54151;0;0;4;0;0;0
54152;54;67;4;0;0;0
54153;0;0;0;0;0;0
54154;0;0;0;0;0;0
54155;0;0;4;0;0;0
54156;0;0;4;0;0;0
54157;54;0;4;0;0;0
54158;0;0;0;0;0;0
54159;54;201;0;35;0;35
54160;0;0;0;0;0;0
54161;0;0;4;0;0;0
54162;0;0;0;0;0;0
54163;0;0;0;0;0;0
54164;0;0;0;0;0;0
54165;54;0;4;0;23;0
54166;0;0;0;0;0;0
54167;0;0;4;15;69;70
54168;0;0;0;0;0;0
54169;0;0;0;0;0;0
54170;0;0;0;0;0;0
54171;0;0;8;0;0;0
54172;0;0;0;0;0;0
54173;0;0;0;0;0;0
54174;0;0;20;0;0;35
54175;0;0;4;0;0;0
54176;0;67;4;0;0;0
54177;0;0;4;0;0;0
54178;0;0;0;0;0;0
54179;0;0;0;0;0;0
54180;0;0;0;0;0;0
54181;0;0;4;0;0;0
54182;0;0;0;0;0;0
54183;0;0;0;0;0;0
54184;54;67;4;65;138;70
54185;0;0;0;0;0;0
54186;54;0;4;0;0;0
54187;0;0;0;0;0;0
54188;0;67;0;0;0;0
54189;54;0;4;0;0;0
54190;0;0;0;0;0;0
54191;0;0;0;0;0;0
54192;0;0;0;0;0;0
54193;0;0;0;0;0;0
54194;0;0;0;0;0;0
54195;0;0;4;0;0;0
54196;54;0;0;0;0;0
54197;0;0;8;0;23;0
54198;0;0;0;0;0;0
54199;0;0;0;0;0;0
54200;0;0;0;0;0;0
54201;0;0;0;0;0;35
54202;0;0;0;0;0;0
54203;0;0;4;0;0;0
54204;0;0;0;0;0;0
54205;0;67;0;0;0;35
54206;0;0;0;0;0;0
54207;0;0;0;0;0;0
54208;0;0;4;0;0;0
54209;0;0;0;0;0;0
54210;0;0;4;0;0;0
54211;0;0;0;0;0;0
54212;0;0;0;0;0;0
54213;0;0;0;0;0;0
54214;0;0;8;0;0;0
54215;0;0;8;30;69;35
54216;0;0;0;0;0;0
54217;0;0;4;0;0;0
54218;0;0;0;0;0;0
54219;0;0;0;5;0;0
54220;0;0;0;0;0;0
54221;0;0;0;0;0;0
54222;54;67;4;5;0;0
54223;0;0;0;0;0;0
54224;0;0;0;0;0;0
54225;0;0;4;0;0;0
54226;0;0;4;0;0;0
54227;0;67;0;0;0;0
54228;0;0;0;0;0;0
54229;0;0;4;0;0;0
54230;0;0;0;0;0;0
54231;0;0;0;0;0;0
54232;0;0;4;0;0;0
54233;0;0;0;0;0;0
54234;0;0;4;0;0;0
54235;0;0;4;0;0;0
54236;0;0;0;0;0;0
54237;0;0;4;0;0;0
54238;0;0;0;0;0;0
54239;0;0;0;0;0;0
54240;0;0;4;0;0;0
54241;0;0;0;0;0;0
54242;0;0;4;0;0;0
54243;0;0;0;0;0;0
54244;0;0;0;0;0;0
54245;0;0;0;0;0;0
54246;0;0;0;0;0;0
54247;0;0;4;0;0;35
54248;0;0;0;0;0;0
54249;0;0;0;0;0;0
54250;54;0;0;0;0;0
54251;0;0;0;0;0;0
54252;0;67;0;0;0;0
54253;54;0;8;0;0;0
54254;0;0;8;5;0;35
54255;0;0;0;0;0;0
54256;0;0;4;0;0;0
54257;108;67;4;5;23;35
54258;0;0;4;0;0;0
54259;0;0;4;0;0;0
54260;0;0;4;0;0;0
54261;54;67;0;0;0;35
54262;0;0;0;0;0;0
54263;54;134;8;10;23;0
54264;0;0;0;0;0;0
54265;0;0;4;125;92;35
54266;0;0;4;0;0;0
54268;0;0;4;0;0;0
54269;0;0;4;0;0;0
54270;0;67;4;0;0;0
54271;0;0;0;0;0;0
54272;0;0;4;0;0;0
54273;54;67;8;20;23;35
54274;54;67;4;0;23;35
54275;0;0;0;0;0;0
54276;0;0;4;0;0;0
54277;0;0;0;0;0;0
54278;0;0;0;0;0;0
54279;0;0;0;0;0;0
54280;54;268;4;15;0;35
54281;0;0;4;0;0;0
54282;0;0;0;0;0;0
54283;0;0;4;0;0;0
54284;0;67;0;0;0;0
54285;0;0;0;0;0;0
54286;0;67;4;0;0;0
54287;0;0;4;0;0;0
54288;0;0;0;0;0;0
54289;0;0;0;0;0;0
54290;0;0;0;0;0;0
54291;0;0;0;0;23;0
54292;0;0;0;0;0;0
54293;0;0;0;0;0;0
54294;0;0;4;0;0;0
54295;0;0;4;0;0;0
54296;0;0;4;0;0;0
54297;0;0;0;0;0;0
54298;0;0;0;0;0;0
54299;0;0;0;0;0;0
54300;108;67;4;5;0;0
54301;0;0;4;0;0;0
54302;0;0;0;5;0;0
54303;0;0;0;0;0;0
54304;378;268;8;35;23;140
54305;0;67;4;0;0;0
54306;0;0;0;0;0;0
54307;0;0;4;0;0;0
54308;0;0;0;0;0;0
54309;0;0;0;0;0;0
54310;0;0;0;0;0;0
54311;0;0;4;0;0;0
54312;0;0;4;0;0;0
54313;0;0;0;0;0;0
54314;0;67;4;15;23;0
54315;54;0;4;0;0;0
54316;0;0;0;0;0;0
54317;0;0;0;0;0;0
54318;54;0;8;10;0;35
54320;0;0;0;0;0;0
54321;54;67;0;10;0;0
54322;0;201;4;15;0;105
54323;54;201;0;45;46;105
54324;0;0;0;0;0;0
54325;0;0;0;0;0;0
54326;0;0;0;0;0;0
54327;0;0;0;0;0;0
54328;162;134;4;0;69;35
54329;162;268;8;115;23;245
54330;0;0;0;5;0;0
